.id,data,data_dados,sex,ageGrpLower,ageGrpUpper,region,symptoms,other,cadeias,confirmados,internados,lab,n,obitos,recuperados,sintomas,suspeitos,transmissao,vigilancia
52,17-04-2020,17-04-2020 00:00,F,60,69,Portugal,,,,1264,,,,19,,,,,
52,17-04-2020,17-04-2020 00:00,F,70,79,Portugal,,,,880,,,,54,,,,,
52,17-04-2020,17-04-2020 00:00,F,80,plus,Portugal,,,,1917,,,,240,,,,,
52,17-04-2020,17-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
52,17-04-2020,17-04-2020 00:00,M,,,Portugal,,,,7782,,,,334,,,,,
52,17-04-2020,17-04-2020 00:00,M,0,9,Portugal,,,,157,,,,0,,,,,
52,17-04-2020,17-04-2020 00:00,M,10,19,Portugal,,,,226,,,,0,,,,,
52,17-04-2020,17-04-2020 00:00,M,20,29,Portugal,,,,796,,,,0,,,,,
52,17-04-2020,17-04-2020 00:00,M,30,39,Portugal,,,,1106,,,,0,,,,,
52,17-04-2020,17-04-2020 00:00,M,40,49,Portugal,,,,1299,,,,3,,,,,
52,17-04-2020,17-04-2020 00:00,M,50,59,Portugal,,,,1310,,,,13,,,,,
52,17-04-2020,17-04-2020 00:00,M,60,69,Portugal,,,,1077,,,,42,,,,,
52,17-04-2020,17-04-2020 00:00,M,70,79,Portugal,,,,851,,,,83,,,,,
52,17-04-2020,17-04-2020 00:00,M,80,plus,Portugal,,,,960,,,,193,,,,,
52,17-04-2020,17-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,,,19685,1253,5166,,687,610,,162711,,25456
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,confirmados_novos,,663,,,,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,internados_uci,,,228,,,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,137860,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,735,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.25,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.16,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.38,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.21,,,
53,18-04-2020,18-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.53,,,
53,18-04-2020,18-04-2020 00:00,All,,,acores,,,,104,,,,4,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,arsalentejo,,,,158,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,arsalgarve,,,,306,,,,9,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,arscentro,,,,2863,,,,157,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,arslvt,,,,4438,,,,124,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,arsnorte,,,,11762,,,,393,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
53,18-04-2020,18-04-2020 00:00,All,,,madeira,,,,54,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,F,,,Portugal,,,,11655,,,,339,,,,,
53,18-04-2020,18-04-2020 00:00,F,0,9,Portugal,,,,171,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,F,10,19,Portugal,,,,277,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,F,20,29,Portugal,,,,1269,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,F,30,39,Portugal,,,,1601,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,F,40,49,Portugal,,,,2056,,,,5,,,,,
53,18-04-2020,18-04-2020 00:00,F,50,59,Portugal,,,,2073,,,,5,,,,,
53,18-04-2020,18-04-2020 00:00,F,60,69,Portugal,,,,1300,,,,21,,,,,
53,18-04-2020,18-04-2020 00:00,F,70,79,Portugal,,,,909,,,,58,,,,,
53,18-04-2020,18-04-2020 00:00,F,80,plus,Portugal,,,,1999,,,,250,,,,,
53,18-04-2020,18-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
53,18-04-2020,18-04-2020 00:00,M,,,Portugal,,,,8030,,,,348,,,,,
53,18-04-2020,18-04-2020 00:00,M,0,9,Portugal,,,,157,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,M,10,19,Portugal,,,,231,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,M,20,29,Portugal,,,,828,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,M,30,39,Portugal,,,,1150,,,,0,,,,,
53,18-04-2020,18-04-2020 00:00,M,40,49,Portugal,,,,1332,,,,3,,,,,
53,18-04-2020,18-04-2020 00:00,M,50,59,Portugal,,,,1349,,,,14,,,,,
53,18-04-2020,18-04-2020 00:00,M,60,69,Portugal,,,,1107,,,,43,,,,,
53,18-04-2020,18-04-2020 00:00,M,70,79,Portugal,,,,876,,,,87,,,,,
53,18-04-2020,18-04-2020 00:00,M,80,plus,Portugal,,,,1000,,,,201,,,,,
53,18-04-2020,18-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,,,20206,1243,4959,,714,610,,187604,,27947
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,confirmados_novos,,521,,,,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,internados_uci,,,224,,,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,162439,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,735,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.25,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.16,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.38,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.21,,,
54,19-04-2020,19-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.52,,,
54,19-04-2020,19-04-2020 00:00,All,,,acores,,,,106,,,,5,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,arsalentejo,,,,158,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,arsalgarve,,,,310,,,,10,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,arscentro,,,,2923,,,,164,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,arslvt,,,,4500,,,,126,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,arsnorte,,,,12148,,,,409,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
54,19-04-2020,19-04-2020 00:00,All,,,madeira,,,,61,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,F,,,Portugal,,,,11977,,,,356,,,,,
54,19-04-2020,19-04-2020 00:00,F,0,9,Portugal,,,,181,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,F,10,19,Portugal,,,,290,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,F,20,29,Portugal,,,,1293,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,F,30,39,Portugal,,,,1650,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,F,40,49,Portugal,,,,2112,,,,5,,,,,
54,19-04-2020,19-04-2020 00:00,F,50,59,Portugal,,,,2133,,,,5,,,,,
54,19-04-2020,19-04-2020 00:00,F,60,69,Portugal,,,,1321,,,,22,,,,,
54,19-04-2020,19-04-2020 00:00,F,70,79,Portugal,,,,935,,,,63,,,,,
54,19-04-2020,19-04-2020 00:00,F,80,plus,Portugal,,,,2062,,,,261,,,,,
54,19-04-2020,19-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
54,19-04-2020,19-04-2020 00:00,M,,,Portugal,,,,8229,,,,358,,,,,
54,19-04-2020,19-04-2020 00:00,M,0,9,Portugal,,,,164,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,M,10,19,Portugal,,,,246,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,M,20,29,Portugal,,,,856,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,M,30,39,Portugal,,,,1181,,,,0,,,,,
54,19-04-2020,19-04-2020 00:00,M,40,49,Portugal,,,,1361,,,,3,,,,,
54,19-04-2020,19-04-2020 00:00,M,50,59,Portugal,,,,1377,,,,15,,,,,
54,19-04-2020,19-04-2020 00:00,M,60,69,Portugal,,,,1123,,,,43,,,,,
54,19-04-2020,19-04-2020 00:00,M,70,79,Portugal,,,,891,,,,88,,,,,
54,19-04-2020,19-04-2020 00:00,M,80,plus,Portugal,,,,1030,,,,209,,,,,
54,19-04-2020,19-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,,,20863,1208,4739,,735,610,,198353,,30805
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,confirmados_novos,,657,,,,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,internados_uci,,,215,,,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,172751,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,735,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.24,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.16,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.38,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.2,,,
55,20-04-2020,20-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.52,,,
55,20-04-2020,20-04-2020 00:00,All,,,acores,,,,107,,,,6,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,arsalentejo,,,,161,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,arsalgarve,,,,311,,,,11,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,arscentro,,,,2952,,,,164,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,arslvt,,,,4709,,,,130,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,arsnorte,,,,12543,,,,424,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
55,20-04-2020,20-04-2020 00:00,All,,,madeira,,,,80,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,F,,,Portugal,,,,12336,,,,367,,,,,
55,20-04-2020,20-04-2020 00:00,F,0,9,Portugal,,,,189,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,F,10,19,Portugal,,,,319,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,F,20,29,Portugal,,,,1367,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,F,30,39,Portugal,,,,1694,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,F,40,49,Portugal,,,,2181,,,,5,,,,,
55,20-04-2020,20-04-2020 00:00,F,50,59,Portugal,,,,2191,,,,5,,,,,
55,20-04-2020,20-04-2020 00:00,F,60,69,Portugal,,,,1332,,,,22,,,,,
55,20-04-2020,20-04-2020 00:00,F,70,79,Portugal,,,,972,,,,66,,,,,
55,20-04-2020,20-04-2020 00:00,F,80,plus,Portugal,,,,2091,,,,269,,,,,
55,20-04-2020,20-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
55,20-04-2020,20-04-2020 00:00,M,,,Portugal,,,,8527,,,,368,,,,,
55,20-04-2020,20-04-2020 00:00,M,0,9,Portugal,,,,170,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,M,10,19,Portugal,,,,262,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,M,20,29,Portugal,,,,933,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,M,30,39,Portugal,,,,1237,,,,0,,,,,
55,20-04-2020,20-04-2020 00:00,M,40,49,Portugal,,,,1417,,,,3,,,,,
55,20-04-2020,20-04-2020 00:00,M,50,59,Portugal,,,,1391,,,,15,,,,,
55,20-04-2020,20-04-2020 00:00,M,60,69,Portugal,,,,1171,,,,43,,,,,
55,20-04-2020,20-04-2020 00:00,M,70,79,Portugal,,,,905,,,,89,,,,,
55,20-04-2020,20-04-2020 00:00,M,80,plus,Portugal,,,,1041,,,,218,,,,,
55,20-04-2020,20-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,,,21379,1172,5009,,762,917,,202769,,30646
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,confirmados_novos,,516,,,,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,internados_uci,,,213,,,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,176381,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,735,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.25,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.15,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.37,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.2,,,
56,21-04-2020,21-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.52,,,
56,21-04-2020,21-04-2020 00:00,All,,,acores,,,,107,,,,6,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,arsalentejo,,,,173,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,arsalgarve,,,,313,,,,11,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,arscentro,,,,2999,,,,171,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,arslvt,,,,4896,,,,133,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,arsnorte,,,,12806,,,,441,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
56,21-04-2020,21-04-2020 00:00,All,,,madeira,,,,85,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,F,,,Portugal,,,,12630,,,,382,,,,,
56,21-04-2020,21-04-2020 00:00,F,0,9,Portugal,,,,189,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,F,10,19,Portugal,,,,321,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,F,20,29,Portugal,,,,1390,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,F,30,39,Portugal,,,,1713,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,F,40,49,Portugal,,,,2202,,,,5,,,,,
56,21-04-2020,21-04-2020 00:00,F,50,59,Portugal,,,,2231,,,,5,,,,,
56,21-04-2020,21-04-2020 00:00,F,60,69,Portugal,,,,1384,,,,22,,,,,
56,21-04-2020,21-04-2020 00:00,F,70,79,Portugal,,,,978,,,,68,,,,,
56,21-04-2020,21-04-2020 00:00,F,80,plus,Portugal,,,,2222,,,,282,,,,,
56,21-04-2020,21-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
56,21-04-2020,21-04-2020 00:00,M,,,Portugal,,,,8749,,,,380,,,,,
56,21-04-2020,21-04-2020 00:00,M,0,9,Portugal,,,,170,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,M,10,19,Portugal,,,,266,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,M,20,29,Portugal,,,,988,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,M,30,39,Portugal,,,,1271,,,,0,,,,,
56,21-04-2020,21-04-2020 00:00,M,40,49,Portugal,,,,1418,,,,4,,,,,
56,21-04-2020,21-04-2020 00:00,M,50,59,Portugal,,,,1439,,,,15,,,,,
56,21-04-2020,21-04-2020 00:00,M,60,69,Portugal,,,,1173,,,,45,,,,,
56,21-04-2020,21-04-2020 00:00,M,70,79,Portugal,,,,927,,,,91,,,,,
56,21-04-2020,21-04-2020 00:00,M,80,plus,Portugal,,,,1097,,,,225,,,,,
56,21-04-2020,21-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,,,21982,1146,3219,,785,1143,,210302,,30646
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,confirmados_novos,,603,,,,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,internados_uci,,,207,,,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,185101,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,735,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.25,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.15,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.37,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.2,,,
57,22-04-2020,22-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.52,,,
57,22-04-2020,22-04-2020 00:00,All,,,acores,,,,109,,,,6,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,arsalentejo,,,,176,,,,1,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,arsalgarve,,,,316,,,,11,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,arscentro,,,,3053,,,,175,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,arslvt,,,,5093,,,,138,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,arsnorte,,,,13150,,,,454,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
57,22-04-2020,22-04-2020 00:00,All,,,madeira,,,,85,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,F,,,Portugal,,,,13029,,,,395,,,,,
57,22-04-2020,22-04-2020 00:00,F,0,9,Portugal,,,,189,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,F,10,19,Portugal,,,,353,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,F,20,29,Portugal,,,,1437,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,F,30,39,Portugal,,,,1777,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,F,40,49,Portugal,,,,2302,,,,5,,,,,
57,22-04-2020,22-04-2020 00:00,F,50,59,Portugal,,,,2303,,,,5,,,,,
57,22-04-2020,22-04-2020 00:00,F,60,69,Portugal,,,,1401,,,,22,,,,,
57,22-04-2020,22-04-2020 00:00,F,70,79,Portugal,,,,1025,,,,68,,,,,
57,22-04-2020,22-04-2020 00:00,F,80,plus,Portugal,,,,2242,,,,295,,,,,
57,22-04-2020,22-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
57,22-04-2020,22-04-2020 00:00,M,,,Portugal,,,,8953,,,,390,,,,,
57,22-04-2020,22-04-2020 00:00,M,0,9,Portugal,,,,171,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,M,10,19,Portugal,,,,295,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,M,20,29,Portugal,,,,1022,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,M,30,39,Portugal,,,,1296,,,,0,,,,,
57,22-04-2020,22-04-2020 00:00,M,40,49,Portugal,,,,1439,,,,4,,,,,
57,22-04-2020,22-04-2020 00:00,M,50,59,Portugal,,,,1466,,,,15,,,,,
57,22-04-2020,22-04-2020 00:00,M,60,69,Portugal,,,,1220,,,,45,,,,,
57,22-04-2020,22-04-2020 00:00,M,70,79,Portugal,,,,936,,,,93,,,,,
57,22-04-2020,22-04-2020 00:00,M,80,plus,Portugal,,,,1108,,,,233,,,,,
57,22-04-2020,22-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,,,22353,1095,4048,,820,1201,,219848,,30342
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,confirmados_novos,,371,,,,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,internados_uci,,,204,,,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,193447,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,741,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.24,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.14,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.27,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.36,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.2,,,
58,23-04-2020,23-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.51,,,
58,23-04-2020,23-04-2020 00:00,All,,,acores,,,,109,,,,8,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,arsalentejo,,,,181,,,,1,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,arsalgarve,,,,318,,,,11,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,arscentro,,,,3084,,,,179,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,arslvt,,,,5194,,,,146,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,arsnorte,,,,13382,,,,475,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
58,23-04-2020,23-04-2020 00:00,All,,,madeira,,,,85,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,F,,,Portugal,,,,13214,,,,414,,,,,
58,23-04-2020,23-04-2020 00:00,F,0,9,Portugal,,,,189,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,F,10,19,Portugal,,,,362,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,F,20,29,Portugal,,,,1473,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,F,30,39,Portugal,,,,1809,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,F,40,49,Portugal,,,,2317,,,,5,,,,,
58,23-04-2020,23-04-2020 00:00,F,50,59,Portugal,,,,2328,,,,5,,,,,
58,23-04-2020,23-04-2020 00:00,F,60,69,Portugal,,,,1421,,,,23,,,,,
58,23-04-2020,23-04-2020 00:00,F,70,79,Portugal,,,,1036,,,,70,,,,,
58,23-04-2020,23-04-2020 00:00,F,80,plus,Portugal,,,,2279,,,,311,,,,,
58,23-04-2020,23-04-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
58,23-04-2020,23-04-2020 00:00,M,,,Portugal,,,,9139,,,,406,,,,,
58,23-04-2020,23-04-2020 00:00,M,0,9,Portugal,,,,171,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,M,10,19,Portugal,,,,297,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,M,20,29,Portugal,,,,1058,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,M,30,39,Portugal,,,,1321,,,,0,,,,,
58,23-04-2020,23-04-2020 00:00,M,40,49,Portugal,,,,1468,,,,4,,,,,
58,23-04-2020,23-04-2020 00:00,M,50,59,Portugal,,,,1490,,,,16,,,,,
58,23-04-2020,23-04-2020 00:00,M,60,69,Portugal,,,,1236,,,,48,,,,,
58,23-04-2020,23-04-2020 00:00,M,70,79,Portugal,,,,963,,,,98,,,,,
58,23-04-2020,23-04-2020 00:00,M,80,plus,Portugal,,,,1135,,,,240,,,,,
58,23-04-2020,23-04-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,,,22797,1068,4377,,854,1228,,227393,,29621
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,confirmados_novos,,444,,,,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,internados_uci,,,188,,,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,n_confirmados,,,,,200219,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,741,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.24,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.14,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.26,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.36,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.2,,,
59,24-04-2020,24-04-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.5,,,
59,24-04-2020,24-04-2020 00:00,All,,,acores,,,,109,,,,8,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,arsalentejo,,,,183,,,,1,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,arsalgarve,,,,320,,,,11,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,arscentro,,,,3116,,,,183,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,arslvt,,,,5277,,,,160,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,arsnorte,,,,13707,,,,491,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
59,24-04-2020,24-04-2020 00:00,All,,,madeira,,,,85,,,,0,,,,,
59,24-04-2020,24-04-2020 00:00,F,,,Portugal,,,,13438,,,,428,,,,,
59,24-04-2020,24-04-2020 00:00,F,0,9,Portugal,,,,189,,,,0,,,,,
59,24-04-2020,24-04-2020 00:00,F,10,19,Portugal,,,,372,,,,0,,,,,
59,24-04-2020,24-04-2020 00:00,F,20,29,Portugal,,,,1511,,,,0,,,,,
