.id,data,data_dados,origVars,origType,sex,ageGrpLower,ageGrpUpper,region,symptoms,other,value
39,04-04-2020,04-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,65045
40,05-04-2020,05-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,70130
41,06-04-2020,06-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,75564
42,07-04-2020,07-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,82846
43,08-04-2020,08-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,85842
44,09-04-2020,09-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,97401
45,10-04-2020,10-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,103583
46,11-04-2020,11-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,110352
47,12-04-2020,12-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,116047
48,13-04-2020,13-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,118986
49,14-04-2020,14-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,122592
50,15-04-2020,15-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,128653
51,16-04-2020,16-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,131976
52,17-04-2020,17-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,135113
53,18-04-2020,18-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,137860
54,19-04-2020,19-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,162439
55,20-04-2020,20-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,172751
56,21-04-2020,21-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,176381
57,22-04-2020,22-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,185101
58,23-04-2020,23-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,193447
59,24-04-2020,24-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,200219
60,25-04-2020,25-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,203562
61,26-04-2020,26-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,207873
62,27-04-2020,27-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,208453
63,28-04-2020,28-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,211180
64,29-04-2020,29-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,215325
65,30-04-2020,30-04-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,218857
66,01-05-2020,01-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,222090
67,02-05-2020,02-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,223777
68,03-05-2020,03-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,223916
69,04-05-2020,04-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,226226
70,05-05-2020,05-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,230115
71,06-05-2020,06-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,233367
72,07-05-2020,07-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,236191
73,08-05-2020,08-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,239014
74,09-05-2020,09-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,242082
75,10-05-2020,10-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,244201
76,11-05-2020,11-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,245832
77,12-05-2020,12-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,249301
78,13-05-2020,13-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,252143
79,14-05-2020,14-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,255290
80,15-05-2020,15-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,258004
81,16-05-2020,16-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,260499
82,17-05-2020,17-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,262269
83,18-05-2020,18-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,263980
84,19-05-2020,19-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,266720
85,20-05-2020,20-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,269160
86,21-05-2020,21-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,271774
87,22-05-2020,22-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,273714
88,23-05-2020,23-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,275805
89,24-05-2020,24-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,277228
90,25-05-2020,25-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,278536
91,26-05-2020,26-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,281064
92,27-05-2020,27-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,283186
93,28-05-2020,28-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,285904
94,29-05-2020,29-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,287776
95,30-05-2020,30-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,289326
96,31-05-2020,31-05-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,290510
97,01-06-2020,01-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,291858
98,02-06-2020,02-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,294112
99,03-06-2020,03-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,295889
100,04-06-2020,04-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,297773
101,05-06-2020,05-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,299318
102,06-06-2020,06-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,301169
103,07-06-2020,07-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,302455
104,08-06-2020,08-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,303136
105,09-06-2020,09-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,305136
106,10-06-2020,10-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,306893
107,11-06-2020,11-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,308023
108,12-06-2020,12-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,309037
109,13-06-2020,13-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,310858
110,14-06-2020,14-06-2020 00:00,n_confirmados,n,All,,,Portugal,,n_confirmados,311922
1,26-02-2020,26-02-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
2,27-02-2020,27-02-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
3,28-02-2020,28-02-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
4,29-02-2020,29-02-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
5,01-03-2020,01-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
6,02-03-2020,02-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
7,03-03-2020,03-03-2020 16:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
8,04-03-2020,04-03-2020 17:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
9,05-03-2020,05-03-2020 17:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
10,06-03-2020,06-03-2020 17:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,5
11,07-03-2020,07-03-2020 17:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,5
12,08-03-2020,08-03-2020 17:30,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,4
13,09-03-2020,09-03-2020 18:45,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,6
14,10-03-2020,10-03-2020 10:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,6
15,11-03-2020,11-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,6
16,12-03-2020,12-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,6
17,13-03-2020,13-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,11
18,14-03-2020,14-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,11
19,15-03-2020,15-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,14
20,16-03-2020,16-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,18
21,17-03-2020,17-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,19
22,18-03-2020,18-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,24
23,19-03-2020,19-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,24
24,20-03-2020,20-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,24
25,21-03-2020,21-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
26,22-03-2020,22-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
27,23-03-2020,23-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
28,24-03-2020,24-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
29,25-03-2020,25-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
30,26-03-2020,26-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
31,27-03-2020,27-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
32,28-03-2020,28-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
33,29-03-2020,29-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
34,30-03-2020,30-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
35,31-03-2020,31-03-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
36,01-04-2020,01-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
37,02-04-2020,02-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
38,03-04-2020,03-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
39,04-04-2020,04-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
40,05-04-2020,05-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
41,06-04-2020,06-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
42,07-04-2020,07-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
43,08-04-2020,08-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
44,09-04-2020,09-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
45,10-04-2020,10-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
46,11-04-2020,11-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
47,12-04-2020,12-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
48,13-04-2020,13-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
49,14-04-2020,14-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
50,15-04-2020,15-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
51,16-04-2020,16-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
52,17-04-2020,17-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
53,18-04-2020,18-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
54,19-04-2020,19-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
55,20-04-2020,20-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
56,21-04-2020,21-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
57,22-04-2020,22-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
58,23-04-2020,23-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
59,24-04-2020,24-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
60,25-04-2020,25-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
61,26-04-2020,26-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
62,27-04-2020,27-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
63,28-04-2020,28-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
64,29-04-2020,29-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
65,30-04-2020,30-04-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
66,01-05-2020,01-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
67,02-05-2020,02-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
68,03-05-2020,03-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
69,04-05-2020,04-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
70,05-05-2020,05-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
71,06-05-2020,06-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
72,07-05-2020,07-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
73,08-05-2020,08-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
74,09-05-2020,09-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
75,10-05-2020,10-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
76,11-05-2020,11-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
77,12-05-2020,12-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
78,13-05-2020,13-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
79,14-05-2020,14-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
80,15-05-2020,15-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
81,16-05-2020,16-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
82,17-05-2020,17-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
83,18-05-2020,18-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
84,19-05-2020,19-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
85,20-05-2020,20-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
86,21-05-2020,21-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
87,22-05-2020,22-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
88,23-05-2020,23-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
89,24-05-2020,24-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
90,25-05-2020,25-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
91,26-05-2020,26-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
92,27-05-2020,27-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
93,28-05-2020,28-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
94,29-05-2020,29-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
95,30-05-2020,30-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
96,31-05-2020,31-05-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
97,01-06-2020,01-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
98,02-06-2020,02-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
99,03-06-2020,03-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
100,04-06-2020,04-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
101,05-06-2020,05-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
102,06-06-2020,06-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
103,07-06-2020,07-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
104,08-06-2020,08-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
105,09-06-2020,09-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
106,10-06-2020,10-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
107,11-06-2020,11-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
108,12-06-2020,12-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
109,13-06-2020,13-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
110,14-06-2020,14-06-2020 00:00,cadeias_transmissao,cadeias,All,,,Portugal,,cadeias_transmissao,
1,26-02-2020,26-02-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
2,27-02-2020,27-02-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
3,28-02-2020,28-02-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
4,29-02-2020,29-02-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
5,01-03-2020,01-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
6,02-03-2020,02-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,
7,03-03-2020,03-03-2020 16:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,2
8,04-03-2020,04-03-2020 17:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,4
9,05-03-2020,05-03-2020 17:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,5
10,06-03-2020,06-03-2020 17:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,5
11,07-03-2020,07-03-2020 17:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,5
12,08-03-2020,08-03-2020 17:30,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,6
13,09-03-2020,09-03-2020 18:45,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,7
14,10-03-2020,10-03-2020 10:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,8
15,11-03-2020,11-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,12
16,12-03-2020,12-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,19
17,13-03-2020,13-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,33
18,14-03-2020,14-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,39
19,15-03-2020,15-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,47
20,16-03-2020,16-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,47
21,17-03-2020,17-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,61
22,18-03-2020,18-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,62
23,19-03-2020,19-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,71
24,20-03-2020,20-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,95
25,21-03-2020,21-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,104
26,22-03-2020,22-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,114
27,23-03-2020,23-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,142
28,24-03-2020,24-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,142
29,25-03-2020,25-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,155
30,26-03-2020,26-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,330
31,27-03-2020,27-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,330
32,28-03-2020,28-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,330
33,29-03-2020,29-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,427
34,30-03-2020,30-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,431
35,31-03-2020,31-03-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,504
36,01-04-2020,01-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,532
37,02-04-2020,02-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,550
38,03-04-2020,03-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,576
39,04-04-2020,04-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,603
40,05-04-2020,05-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,619
41,06-04-2020,06-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,623
42,07-04-2020,07-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,637
43,08-04-2020,08-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,637
44,09-04-2020,09-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,642
45,10-04-2020,10-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,660
46,11-04-2020,11-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,660
47,12-04-2020,12-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,697
48,13-04-2020,13-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,707
49,14-04-2020,14-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,707
50,15-04-2020,15-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,723
51,16-04-2020,16-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,729
52,17-04-2020,17-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,731
53,18-04-2020,18-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,735
54,19-04-2020,19-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,735
55,20-04-2020,20-04-2020 00:00,transmissao_importada,transmissao,All,,,Portugal,,transmissao_importada,735
